Episode,Epsilon,Episode Reward,Mean Reward
1452,0.6730137090179628,-340,-170.41
1453,0.6728791062761592,-200,-169.26
1454,0.672744530454904,21,-166.02
1455,0.672609981548813,-10,-166.37
1456,0.6724754595525033,-21,-165.1
1457,0.6723409644605929,24,-160.14
1458,0.6722064962677008,-402,-160.3
1459,0.6720720549684472,-200,-162.29
1460,0.6719376405574535,14,-158.55
1461,0.6718032530293421,15,-154.12
1462,0.6716688923787362,-200,-154.55
1463,0.6715345586002605,-25,-153.38
1464,0.6714002516885405,-65,-150.3
1465,0.6712659716382028,-144,-151.99
1466,0.6711317184438752,11,-149.88
1467,0.6709974921001864,-49,-149.71
1468,0.6708632926017665,-200,-148.0
1469,0.6707291199432461,13,-145.87
1470,0.6705949741192575,-17,-145.87
1471,0.6704608551244337,-332,-145.64
1472,0.6703267629534088,-164,-143.21
1473,0.6701926976008181,25,-142.23
1474,0.670058659061298,-332,-145.32
1475,0.6699246473294858,-31,-145.81
1476,0.6697906624000198,-34,-142.43
1477,0.6696567042675399,23,-142.31
1478,0.6695227729266864,-364,-144.86
1479,0.6693888683721011,-374,-144.89
1480,0.6692549905984267,-396,-146.85
1481,0.6691211396003071,-1,-142.39
1482,0.668987315372387,-431,-143.16
1483,0.6688535179093125,-200,-145.11
1484,0.6687197472057306,24,-144.61
1485,0.6685860032562895,-200,-146.76
1486,0.6684522860556382,-83,-146.34
1487,0.6683185955984271,22,-143.03
1488,0.6681849318793074,-115,-140.42
1489,0.6680512948929316,-350,-144.06
1490,0.667917684633953,-375,-143.35
1491,0.6677841010970261,17,-143.33
1492,0.6676505442768067,-200,-145.53
1493,0.6675170141679514,-150,-146.62
1494,0.6673835107651178,-317,-149.86
1495,0.6672500340629648,-408,-154.16
1496,0.6671165840561523,-22,-151.25
1497,0.666983160739341,-99,-152.16
1498,0.6668497641071932,-1,-148.63
1499,0.6667163941543718,-200,-150.72
1500,0.6665830508755409,25,-148.96
1501,0.6664497342653658,7,-147.44
1502,0.6663164443185128,-363,-148.06
1503,0.6661831810296491,17,-145.89
1504,0.6660499443934432,-23,-145.82
1505,0.6659167344045646,-96,-146.79
1506,0.6657835510576836,-364,-150.41
1507,0.6656503943474721,-361,-150.22
1508,0.6655172642686026,-200,-151.93
1509,0.6653841608157489,-377,-151.97
1510,0.6652510839835858,-385,-155.96
1511,0.6651180337667891,-84,-153.75
1512,0.6649850101600357,-308,-155.85
1513,0.6648520131580038,-200,-158.01
1514,0.6647190427553722,-200,-159.03
1515,0.6645860989468211,-27,-157.75
1516,0.6644531817270317,15,-155.6
1517,0.6643202910906864,20,-155.65
1518,0.6641874270324682,-300,-156.65
1519,0.6640545895470618,24,-156.48
1520,0.6639217786291524,6,-153.36
1521,0.6637889942734265,-200,-154.79
1522,0.6636562364745718,-56,-153.35
1523,0.663523505227277,-424,-155.59
1524,0.6633908005262316,-110,-156.13
1525,0.6632581223661264,-80,-157.17
1526,0.6631254707416532,-114,-153.66
1527,0.6629928456475048,-149,-151.97
1528,0.6628602470783753,20,-148.42
1529,0.6627276750289597,17,-146.8
1530,0.6625951294939539,-343,-146.6
1531,0.6624626104680552,-13,-146.22
1532,0.6623301179459616,-200,-144.25
1533,0.6621976519223725,16,-142.09
1534,0.662065212391988,-400,-141.32
1535,0.6619327993495097,17,-139.15
1536,0.6618004127896397,23,-134.31
1537,0.6616680527070818,-43,-134.99
1538,0.6615357190965404,14,-134.82
1539,0.6614034119527211,-65,-132.47
1540,0.6612711312703305,-2,-132.24
1541,0.6611388770440765,8,-132.15
1542,0.6610066492686677,-425,-134.4
1543,0.660874447938814,-23,-134.62
1544,0.6607422730492263,10,-133.86
1545,0.6606101245946164,-307,-136.5
1546,0.6604780025696976,-200,-135.25
1547,0.6603459069691836,-95,-136.44
1548,0.6602138377877897,23,-135.99
1549,0.6600817950202322,-7,-136.15
1550,0.6599497786612282,3,-135.67
1551,0.6598177887054959,-35,-131.57
1552,0.6596858251477549,-200,-130.17
1553,0.6595538879827253,-37,-128.54
1554,0.6594219772051287,-395,-132.7
1555,0.6592900928096878,-6,-132.66
1556,0.6591582347911258,-324,-135.69
1557,0.6590264031441676,13,-135.8
1558,0.6588945978635388,-315,-134.93
1559,0.658762818943966,-200,-134.93
1560,0.6586310663801772,-200,-137.07
1561,0.6584993401669011,-307,-140.29
1562,0.6583676402988677,-302,-141.31
1563,0.658235966770808,23,-140.83
1564,0.6581043195774539,24,-139.94
1565,0.6579726987135384,-22,-138.72
1566,0.6578411041737957,-28,-139.11
1567,0.657709535952961,-200,-140.62
1568,0.6575779940457704,-368,-142.3
1569,0.6574464784469614,-34,-142.77
1570,0.657314989151272,-200,-144.6
1571,0.6571835261534417,-456,-145.84
1572,0.657052089448211,-200,-146.2
1573,0.6569206790303214,8,-146.37
1574,0.6567892948945153,14,-142.91
1575,0.6566579370355364,-1,-142.61
1576,0.6565266054481294,-29,-142.56
1577,0.6563953001270397,-146,-144.25
1578,0.6562640210670143,-60,-141.21
1579,0.656132768262801,12,-137.35
1580,0.6560015417091485,-91,-134.3
1581,0.6558703414008067,24,-134.05
1582,0.6557391673325266,21,-129.53
1583,0.6556080194990601,17,-127.36
1584,0.6554768978951603,-200,-129.6
1585,0.6553458025155813,-163,-129.23
1586,0.6552147333550782,1,-128.39
1587,0.6550836904084072,-200,-130.61
1588,0.6549526736703255,-304,-132.5
1589,0.6548216831355914,-348,-132.48
1590,0.6546907187989643,-301,-131.74
1591,0.6545597806552046,-45,-132.36
1592,0.6544288686990736,12,-130.24
1593,0.6542979829253338,21,-128.53
1594,0.6541671233287487,-379,-129.15
1595,0.654036289904083,-17,-125.24
1596,0.6539054826461023,-303,-128.05
1597,0.6537747015495731,-320,-130.26
1598,0.6536439466092632,-332,-133.57
1599,0.6535132178199413,-6,-131.63
1600,0.6533825151763774,-200,-133.88
1601,0.6532518386733421,-9,-134.04
1602,0.6531211883056075,-200,-132.41
1603,0.6529905640679464,-334,-135.92
1604,0.6528599659551328,-200,-137.69
1605,0.6527293939619419,-307,-139.8
1606,0.6525988480831495,-78,-136.94
1607,0.6524683283135329,-370,-137.03
1608,0.6523378346478702,-317,-138.2
1609,0.6522073670809406,-90,-135.33
1610,0.6520769256075245,-136,-132.84
1611,0.651946510222403,-307,-135.07
1612,0.6518161209203586,-23,-132.22
1613,0.6516857576961745,-375,-133.97
1614,0.6515554205446353,-200,-133.97
1615,0.6514251094605265,-91,-134.61
1616,0.6512948244386344,-444,-139.2
1617,0.6511645654737467,-53,-139.93
1618,0.6510343325606519,-30,-137.23
1619,0.6509041256941398,-75,-138.22
1620,0.650773944869001,-147,-139.75
1621,0.6506437900800272,1,-137.74
1622,0.6505136613220112,-52,-137.7
1623,0.6503835585897467,-200,-135.46
1624,0.6502534818780288,-346,-137.82
1625,0.6501234311816532,-200,-139.02
1626,0.6499934064954168,-12,-138.0
1627,0.6498634078141178,-21,-136.72
1628,0.649733435132555,3,-136.89
1629,0.6496034884455285,-46,-137.52
1630,0.6494735677478394,-451,-138.6
1631,0.6493436730342899,-415,-142.62
1632,0.649213804299683,-13,-140.75
1633,0.6490839615388231,-74,-141.65
1634,0.6489541447465154,-75,-138.4
1635,0.6488243539175661,-431,-142.88
1636,0.6486945890467826,-70,-143.81
1637,0.6485648501289732,-71,-144.09
1638,0.6484351371589475,-332,-147.55
1639,0.6483054501315157,12,-146.78
1640,0.6481757890414894,-200,-148.76
1641,0.6480461538836811,-349,-152.33
1642,0.6479165446529044,-314,-151.22
1643,0.6477869613439738,0,-150.99
1644,0.647657403951705,-414,-155.23
1645,0.6475278724709147,-200,-154.16
1646,0.6473983668964205,1,-152.15
1647,0.6472688872230412,-57,-151.77
1648,0.6471394334455967,-11,-152.11
1649,0.6470100055589075,23,-151.81
1650,0.6468806035577958,-347,-155.31
1651,0.6467512274370842,-419,-159.15
1652,0.6466218771915968,-200,-159.15
1653,0.6464925528161585,-153,-160.31
1654,0.6463632543055953,-328,-159.64
1655,0.6462339816547341,-8,-159.66
